FileName|ReceivedTime|From|To|CC|BCC|Subject|HTMLBody|TextBody
1296.txt|12/30/1899 12:00:00 AM|||||||= = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = ? easy unsubscribe click here : http : / / topica . com / u / ? a 84 vnf . a 9 ivhm or send an email to : brcc . yf - unsubscribe @ topica . com ? this email was sent to : dfarmer @ enron . com ? t o p i c a - - register now to manage your mail ! http : / / www . topica . com / partner / tago 2 / register = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =###
1297.txt|12/30/1899 12:00:00 AM|||||||daren - what is the status of meter 6387 ?aldaren j farmer10 / 26 / 2000 12 : 52 pmto : aimee lannou / hou / ect @ ectcc :subject : re : meter 6387 & 5192i created # 454057 for the flow at mtr 5192 . canny conner is looking into mtr6387 . i will let you know when he determines what we will be doing .daimee lannou 10 / 26 / 2000 10 : 01 amto : daren j farmer / hou / ect @ ectcc : pat clynes / corp / enron @ enronsubject : meter 6387 & 5192daren - there is flow at meters 6387 & 5192 for oct . without a nom .deal contract last month of activity counterpartymeter 6387 133179 hpl 215 sept . 00 duke energy tradingmeter 5192 269123 ena 201 nov . 99 duke energy tradingthanks .al###
1298.txt|12/30/1899 12:00:00 AM|||||||yes , it is a gtc spotdaren j farmer03 / 10 / 2000 01 : 54 pmto : julie meyers / hou / ect @ ectcc :subject : 98 - 6719 and 98 - 9676julie ,is the contract with cokinos on deal 151669 valid for feb and mar 20000 ?d- - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 03 / 10 / 200001 : 52 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -jackie young03 / 10 / 2000 10 : 39 amto : daren j farmer / hou / ect @ ectcc : anita luong / hou / ect @ ectsubject : 98 - 6719 and 98 - 9676hi daren ,can you please check into whether or not the below deals for the above meterscan be rolled and extended ? if so , can you please perform this for me sothat anita can set up an accounting arrangement for me ?98 - 6719 sitara deal # 166989 flow @ meter began on february 10 th but the dealis not effective until february the 11 th .no new deal # referenced and no evergreen flag . this is on thegathering ( 96026573 ) k which is the onlyk @ the meter .98 - 9676 sitara deal # 151669 deal good from 1 / 1 / 00 - 1 / 31 / 00 but there isflow for all of february 2000 with no k . this is on the 215 k for 1 / 2000production which is the only k @ the meter .thanks- jackie -3 - 9497###
1299.txt|12/30/1899 12:00:00 AM|||||||thank you for replying to the verification .congratulations , your listbot account has been activated !you have been added to @ listbot . com .this is a discussion list . in order to send mail to the list , youneed to address your message to : @ listbot . comwhen replying to list messages , use the " reply to all " featureof your email program to send the response back to the list .listbot puts you in control , letting you manage all of your listsubscriptions from a single web site . if you ever want to unsubscribefrom any listbot mailing list , please visithttp : / / www . listbot . com / cgi - bin / subscriber and use the login info youprovided at signup :e - mail : dfarmer @ enron . comlistbot password : raw $ rhothanks !sincerely ,the listbot teamhttp : / / www . listbot . com /###
13.txt|12/30/1899 12:00:00 AM|||||||please refer to the attached spreadsheet . the gathering meters nominations have been adjusted to the volumes in the avg column effective 4 / 9 / 01 .bob###
130.txt|12/30/1899 12:00:00 AM|||||||hello jerry ,i would like to refer a friend of mine that is really interested in joiningenron to the sr . specialist position in your group . he has an mba degree frommexico ' s leading business school and extensive trading and risk managementexperience . i ' m enclosing his resume for your reference , and feel free tocontact me or him directly .thanks for your attention ,catherine simoes###
1300.txt|12/30/1899 12:00:00 AM|||||||please click on the attached link to launch your holiday party invitation .http : / / invitation . enron . complease direct any questions to dorie hitchcock via email .###
1301.txt|12/30/1899 12:00:00 AM|||||||teco tap 20 . 000 / enron ; 64 . 583 / hpl ifercls hpl lsk ic 20 . 000 / enron###
1302.txt|12/30/1899 12:00:00 AM|||||||it ' s that time again . . . crawfish are in season and nesa / hea is geared up tomake sure you enjoy your fill on tuesday , april 17 th ! held again atwoodrow ' s located at 3111 chimney rock , the fun will start at 5 : 00 p . m . andcontinues until 8 : 00 p . m . !$ 15 in advance covers all the crawfish , jambalaya and beer or margaritas youcan hold - or pay $ 20 at the door . either way , drop a business card in thebowl when you register and participate in a drawing for an astros vs . bravesgame to be played in late april ( courtesy of michael roberts , shelltrading ) !to register , print off this form and mail it in with your check to :nesa / hea6830 n . eldridge parkway , suite 302houston , texas 77041or simply fill in your credit card information and fax it back to713 / 856 - 6199 .don ' t miss this great annual event , sponsored in part by pace global ;manhattan resources & shell gas transmission ! see you then !name : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _company name : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _guest name : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _guest company name : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _credit card # : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _expiration date : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _teresa knightvice president , membershipnesa / hea( 713 ) 856 - 6525###
1303.txt|12/30/1899 12:00:00 AM|||||||- - - - - original message - - - - -from : fletcher , thomassent : thursday , july 13 , 2000 8 : 42 amto : walker , cole ; jackson , todd ; abbott , todd ; susie , catherine ;weygandt , andrew ; dewey , daniel ; glover , rusty ; beard , jaimesubject : fw : kind of neat ! alumni- - - - - original message - - - - -from : eric wilson [ mailto : ebwilson 72 @ hotmail . com ]sent : wednesday , july 12 , 2000 5 : 13 pmsubject : fwd : kind of neat ! alumni> from : " jana haggard "> to : eve . marek @ wcom . com , charlottehamil @ hotmail . com , coreyswift @ hotmail . com ,> ebwilson 72 @ hotmail . com , adflower @ hotmail . com , leslye @ netcommander . com> subject : fwd : kind of neat ! alumni> date : thu , 06 jul 2000 06 : 42 : 12 pdt>>> > > > > > someone has put together a listing of ? every high> > > > > > school in america . you go to your> > > > > > state , pick your> > > > > > city , then pick your school and> > > > > > year> > > > > > and add your name> > > > > > and contact point and you can> > > > > > contact> > > > > > anyone from your> > > > > > class that is already there .> > > > > > whoever> > > > > > did this was very> > > > > > thorough .> > > > > > http : / / www . highschoolalumni . com /> > > > > >> > > > > > be sure to forward this to> > > > > > everyone> > > > > > you know . . . the> > > > > > more people you send it ? to , the> > > > > > faster this website> > > > > > grows and the quicker you find> > > > > > your> > > > > > former classmates !> >> >> > phillipines 4 : 13> >> > rick reding> > rdreding @ hotmail . com> > reding _ videography @ prodigy . net> >> >> >>get your private , free e - mail from msn hotmail at http : / / www . hotmail . com###
1304.txt|12/30/1899 12:00:00 AM|||||||several changes have been made to stack manager and the website . these changes are outlined below and will be visible by all as of monday september 3 , 2001 .stack manager changesactivate / inactivate stack - this functionality allows the trader to pull a product ' s prices from the website without suspending the product . if the top of stack limit order functionality is activated for a particular product this should be used to pull the stack prices from the website without pulling the entire product ; therefore , if there are top of stack limit orders against the product they will remain visible and transactable on the website .if a product ' s stack is inactivated the font for that product will be grayed out in stack manager . if the stack is active it will appear in black font .to use this feature , select the product , right click and choose " inactivate stack " . when you are ready to reactivate your prices , select the same product , right click again and choose " activate stack " . there are also icons on the tool bar at the top of your screen which will activate / inactivate the stack of the highlighted product . see screen shot below for the icons .changes to product properties - currently when modifications are made to certain properties within the product properties screen , the product will be suspended and pulled from the website . now instead of being suspended , the product ' s stack will become inactive . once the changes have been made and saved to the properties of a product simply click the activate stack icon as discussed above .website changerestrictions on top of stack orders - if top of stack limit orders are allowed on a product , but the trader is not showing both a bid and offer , limit orders will not be able to be placed on that product .if you have any questions please call me at 31787 . thanks .savita###
1305.txt|12/30/1899 12:00:00 AM|||||||i have entered deals into sitara . the supply deals are 384247 and 384237 .the sale is 384258 . the sale is not currently booked at the correct locationor with a counterparty . the pricing on the sale includes the admin fee ,transport , demand charges , an average of the buy prices and 1 % fuel charge .if the pricing is wrong ( or anything else ) , please let me know and i ' ll redoit . please let me know of any concerns / questions .dave###
1306.txt|12/30/1899 12:00:00 AM|||||||( see attached file : hplno 524 . xls )- hplno 524 . xls###
1307.txt|12/30/1899 12:00:00 AM|||||||daren - i need to get with you to find out when things ( industrials ) need toget in to the system for december . since this is a weird month , i thoughtthings might have to be in sooner . let me know .aimee###
1308.txt|12/30/1899 12:00:00 AM|||||||this is a follow up to the earlier email i forwarded regarding ces historicalinformation . note the deadline of 1 / 15 , i believe that should be friday 1 / 14so i need your responses by thursday 1 / 13 .please fill out the spreadsheet for each area and forward back to me . i willconsolidate our responses from a logistics perspective . lets have them addeverything they need and if challenged we can re - review later .thanks - bob- - - - - - - - - - - - - - - - - - - - - - forwarded by robert superty / hou / ect on 01 / 06 / 200008 : 24 am - - - - - - - - - - - - - - - - - - - - - - - - - - -from : bryce baxter 01 / 05 / 2000 12 : 00 pmto : sheri thomas / hou / ect @ ect , robert superty / hou / ect @ ect , markfriedman / hou / ect @ ect , mary solmonson / hou / ect @ ect , bob klein / hou / ect @ ect ,georgeanne hodges / hou / ect @ ect , lisa csikos / hou / ect @ ect , rita wynne / hou / ect @ ectcc : inja chun / hou / ect @ ect , brent a price / hou / ect @ ect , tommy jyanowski / hou / ect @ ect , susan harrison / hou / ect @ ect , lawrence rdaze / hou / ect @ ect , pamela chambers / corp / enron @ enron , jpeeple @ columbienergy . comsubject : re : request for application report listlast month richard burchfield sent us the following list of reports that areavailable from ces ' s systems . it is working on a way to secure an electroniccopy of the required reports and making them available to us online via theelectronic document management system . while ena is not liable for pre - 2000business , we may need to assist with research as issues arise . in order toget the ball rolling , we need to get a list together of the reports we need .please fill out the attached spreadsheet and list any reports that you needand return it to me by friday , 1 / 15 / 2000 . if you do not want any reports ,please send me an email letting me know that . i have included samples of howto fill this out , and if you have any questions please give me a call .if you aren ' t sure which reports you need based on the names , please get withany ces employees you have hired or with a ces transition employee to getclarification . if you need samples of any of these reports please let myassistant , pam chambers , know and she will coordinate getting a sample reportprinted for you .in addition , i will need a list of the users and their logonid ' s who willneed to have access to this data . please send that to me by the 15 th aswell .thanks , brycerichard burchfield12 / 01 / 99 04 : 58 pmto : sheri thomas / hou / ect @ ect , robert superty / hou / ect @ ect , brent aprice / hou / ect @ ect , mark friedman / hou / ect @ ect , mary solmonson / hou / ect @ ect ,tommy j yanowski / hou / ect @ ect , bob klein / hou / ect @ ect , brycebaxter / hou / ect @ ect , georgeanne hodges / hou / ect @ ectcc :subject : re : request for application report listall ,below is attached the report list for ces .richard- - - - - - - - - - - - - - - - - - - - - - forwarded by richard burchfield / hou / ect on 12 / 01 / 9903 : 48 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -cdeaton @ . com on 12 / 01 / 99 01 : 25 : 37 pmto : richard burchfield / hou / ect @ ectcc : " - * peeples , jeff " ," - * licarione , linda "subject : re : request for application report listplease see the attached for the altra gms report listing . please forward anyadditional questions relating to altra gms to linda licarione ( 713 - 693 - 2845 )orjeff peeples ( 713 - 693 - 2597 ) . thanks .linda licarione12 / 01 / 99 01 : 04 pmto : clay deaton / ces / columbiagas @ columbiagascc :subject : request for application report listattached is a list of 210 reports from altra gms . please note that we may notbe using all of these reports . if you need me to scale this down to thosecurrently being used , i will need to do a bit of analysis . many of the basereports , those denoted in the spreadsheet with filename - location ( 1 st column )=master . mdb are not currently being used at ces . let me know if you have anyquestions .- - - - - - - - - - - - - - - - - - - - - - forwarded by linda licarione / ces / columbiagas on12 / 01 / 9912 : 58 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -clay deaton11 / 30 / 99 01 : 27 pmto : linda licarione / ces / columbiagas @ columbiagascc :subject : request for application report listcan you provide me with a complete list of gms reports ?- - - - - - - - - - - - - - - - - - - - - - forwarded by clay deaton / ces / columbiagas on 11 / 30 / 9901 : 26 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -rburchf @ ect . enron . com on 11 / 30 / 99 10 : 36 : 11 amplease respond to rburchf @ ect . enron . comto : clay deaton / ces / columbiagas @ columbiagascc : csulliv @ ect . enron . com , bprice @ ect . enron . comsubject : request for application report listclay ,i have had several requests from the ena business groups . now that theagreement has been finalized , for report lists from your key applications ,thosebeing , altra gms and risk works ( there may be others as people become moreaware ) . there will be a need for information for ena to manage contracts as wego through he transition period . we feel this would be an easier process toworkthrough if ena knows what kind of information they can request as we gothroughthe transition .thanks , richard- gms _ reportlisting by header . xls###
1309.txt|12/30/1899 12:00:00 AM|||||||bob ,i have a volume of about 713 / day at the above referenced meter . i don ' thave a deal in the system to allocate to for october ( flow began on 10 / 11 ) .this is hitting my exception report . please advise .mary###
131.txt|12/30/1899 12:00:00 AM|||||||brenda has a few ticket s that she would like to make available to you ,either for yourselves or for your teams .first come first serve but we would like to distribute these evenly so don ' tbe stingy !they are2 tickets for tonight 7 : 05 pm vs philadelphia phillies4 tickets for friday , may 26 th 7 : 05 pm vs atlanta braves2 tickets for friday , may 26 th 7 : 05 pm vs atlanta braves2 tickets for saturday , june 3 rd 12 : 15 pm vs white sox2 tickets for tuesday , june 6 th 7 : 05 pm vs minnesota twins2 tickets for thursday , july 6 th 7 : 05 pm vs arizona diamond backs2 tickets for friday , july 21 st 7 : 05 pm vs st . louis cardinals2 tickets for tuesday , august 15 th 7 : 05 pm vs pittsburgh piratesthanx !y###
1310.txt|12/30/1899 12:00:00 AM|||||||?- - - - - original message - - - - -from : clay carbaugh [ mailto : clay @ ectisp . net ]sent : wednesday , july 26 , 2000 8 : 25 pmto : glover , rustysubject : re : more megan picssorry i did not fill you in . ? her name is megan elizabeth carbaugh and shewas born on sunday , july 23 rd at 1 : 30 pm . ? she weighed 7 lbs 9 oz and was 21inches long . ? she is doing fine and so is amy . ? i ' ll send you thesepictures . ? i think i missed you on the first go round .- - - - - original message - - - - -from : glover , rustyto : ' clay carbaugh 'sent : wednesday , july 26 , 2000 4 : 11 pmsubject : re : more megan picscongratulations ! ! ? is everyone doing ok ? ? ? when was she born ? ? give me somemore info .?? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? rusty- - - - - original message - - - - -from : clay carbaugh [ mailto : clay @ ectisp . net ]sent : wednesday , july 26 , 2000 11 : 29 amto : wade dinkins ; victor tonya tishthemcmeans @ uswest . net ; teenagalva @ aol . com ; stacy . s . steen @ lowes . com ; shirleykubin ; glover , rusty ; rebecca lux family ; kyle ; krysta patterson ;katherine ; john agee ; doc durbin ; debbie holmelin ; dan cynthia aunt ;brian brenda bill audraamy catesubject : more megan picshere are a couple more pics of the new baby .- meganl . jpg- megan 2 . jpg###
1311.txt|12/30/1899 12:00:00 AM|||||||we agree with 35 . 000 for april 1 , 2001" eileen ponton " on 04 / 04 / 2001 09 : 37 : 36 amto : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissajones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . comcc :subject : noms / actual flow for 4 / 01 / 01i will agree with the nom of 35 , 000 for the lst . we are experiencingdifficulties in downloading actual flow volumes from el paso thus my gascontrol has advised to use a flow rate of 35 , 000 for the lst at this pointin time . when we receive a more accurate measurement volume i will forwardto you . . . . . . .###
1312.txt|12/30/1899 12:00:00 AM|||||||daren ,please see deal 229758 for this matter . i nominated this transport for 5 / 10 to 5 / 16 . should there be a deal there ?mary poorman05 / 22 / 2001 03 : 43 pmto : daren j farmer / hou / ectcc : michael olsen / na / enron @ enron , clay cook / enron @ enronxgate , sabrae zajac / hou / ect @ ect , edward terry / hou / ect @ ectsubject : hpl texoma , meter 9801071 - 05 / 10 / 01daren ,the intercompany / interdesk reflects an error for the above referenced day . a transport usage ticket was put into the system for 3 , 000 dth ( duke carthage to texoma ) , however , we do not have any supply on epgt from duke for this deal . the package was confirmed , according to pops , so , we are probably missing the supply deal . please check on the day / price ( it is the 3 , 000 on k # ta 99027 on epgt ) . i am trying to take care of some of these current month issues on the " clean reports " .mike ,would you please make sure that this contract was nominated on epgt for 5 / 10 / 01 .thank you both for your assistance ( everyone else is fyi ) ,mary###
1313.txt|12/30/1899 12:00:00 AM|||||||the question is not that " cut and dry " . however , for the month of march enron paid spinnaker @ if hsc - $ 0 . 085 .currently the volume is posted under deal ticket # 144271 with is the deal tick for gas daily production .this production should be moved to deal ticket # 144264 with is the if .from : tess ray / enron @ enronxgate on 04 / 26 / 2001 03 : 48 pmto : mary ellenberger / corp / enron @ enroncc : daren j farmer / enron @ enronxgatesubject : fw : fw : march 2001 invoicemary -do you pay spinnaker , for gas purchases ? ( see daren ' s question below , re : 03 / 01 purchase price from spinnaker ( # 144271 hakemack , cynthia ; howard , charlescc : farmer , daren j .subject : fw : fw : march 2001 invoiceimportance : highcharlene / cindy / charles :can either of you answer darren ' s question to me below ? my sales deal is under ena .thanks ,tess- - - - - original message - - - - -from : farmer , daren j .sent : thursday , april 26 , 2001 3 : 20 pmto : ray , tesssubject : re : fw : march 2001 invoicetess ,we probably should be invoicing selling to dow at if . however , we should also have purchased the supply from spinnaker ( # 144271 bellamy , lizsubject : re : fw : march 2001 invoicetess there is a deal out there for the blue dolphin s # 745589 . and there are three deal out there for csgt # 639612 , # 639615 , # 745589 . the problem is that none of these deals have actuals . it looks as though they have not been nom ' d .daren are these deals real or what ? why have they not been nom ' d ? could they be under another dow company ?tess , i ' m leaving the office for a little bit today . but i ' ll be back this afternoon .juliefrom : tess ray / enron @ enronxgate on 04 / 24 / 2001 08 : 11 amto : julie meyers / hou / ect @ ectcc :subject : fw : march 2001 invoicejulie -please help ! per dow hydrocarbon ' s accountant , marilu trochta ' s e - mail below , ( with attachment ) , there are volume and price discrepancies with what ena billed them and what she reflects in her system . ena invoice # 24636 sa invoiced dow hydrocarbons and resources , inc , on csgt @ b 368 - brazos , per deal number sa 639615 , @ 685 per day ( 3 / 1 / 01 - 3 / 31 / 01 ) @ hsc gdp d . a . - $ 0 . 07 / mmbtu . vs . the 18 , 457 mmbtu @ $ 4 . 960 that dow has and ena did not invoice them for sales on bluedolphin 250 and 249 vs . the 5 , 459 mmbtu @ $ 4 . 960 & 18 , 218 mmbtu @ $ 4 . 960 that dow reflects . i realize that the volumes ena billed on the brazos are estimates or noms . problem : i need to confirm the march 2001 , sale @ brazos ( volume & price ) in addition to the sale @ blue dolphin 250 & 249 ( volume & price ) . can you print the confirmations for me ? also , sitara does not show me who the trader is for this deal , and by chance do you know who the scheduler ( s ) are ?thanks ,tess- - - - - original message - - - - -from : " trochta , mary ( ml ) " > @ enron [ mailto : imceanotes - + 22 trochta + 2 c + 20 mary + 20 + 28 ml + 29 + 22 + 20 + 3 cmltrochta + 40 dow + 2 ecom + 3 e + 40 enron @ enron . com ]sent : monday , april 23 , 2001 5 : 52 pmto : ray , tesssubject : march 2001 invoice- book 2 . xls >###
1314.txt|12/30/1899 12:00:00 AM|||||||trying to help outta friend .i ' ll take 40 % of your referral fee . . . lol ; )- dukeresume . doc###
1315.txt|12/30/1899 12:00:00 AM|||||||effective 10 / 1 / 00 deliveries to eastrans is 30 , 000 mmbtu / dythe redeliveries will be :7600 from fuels cotton valley22400 to pg & e###
1316.txt|12/30/1899 12:00:00 AM|||||||###
1317.txt|12/30/1899 12:00:00 AM|||||||- - - - - - - - - - - - - - - - - - - - - - forwarded by elsa villarreal / hou / ect on 09 / 15 / 200003 : 46 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -andy zipper @ enron09 / 07 / 2000 07 : 05 pmto : eol non north america traders , eol north america traderscc : product control - houston , product control - london , louisekitchen / hou / ect @ ect , greg whalley / hou / ect @ ectsubject : the enrononline gameshighlights :launch of the enrononline games on friday - sept . 8 , 2000 .enrononline customers encouraged to participate for a chance to win grandprizes ( details below ) .internal ( enron ) employees using enrononline are welcome to participate for achance to win a different set of prizes ( details below ) .please participate in the game and encourage all your counterparties to dothe same , and help build greater community around enrononline .details :we are excited to announce the launch of the enrononline games on friday -september 8 , 2000 ( tomorrow ) . all enrononline customers with an executeaccess to enrononline , and all the internal users of enrononline ( enronemployees ) will be able to participate in this competition . the objective ofthese games is to build greater community around enrononline and to provideour users with additional services and some fun competition for cool prizes .the game :the game will be structured around the olympics games being held in sydneybetween sept 15 - october 1 , 2000 ( please note that we are advised againstusing the word olympics when talking to our customers re . the game and assuch , would rather use " the enrononline games " ) . participants can select anyor all of the five countries allocated from a random draw as their pick . anycountry that was not selected by the participant in the first draw , will bereplaced by another randomly allocated county in a second and final pick ,ensuring that the participant has their full portfolio of five . theseselections have to be made by 6 : 00 pm eastern standard time ( midnight ,greenwich meridian time ) . that is , the morning before the games are playedeach day . points will be accumulated for each gold , silver , or bronze medalwon by the selected country .prizes :enron employees : winning participants from within enron will be awardedprizes as well . these winners will not be competing for the customer prizepool , but will be eligible for a separate set of prizes , as detailed below .first prize : $ 1 , 000 to $ 2 , 000 range ( portable dvd player , digital camcorder ,etc . ) .second prize : $ 1 , 000 to $ 2 , 000 range ( portable dvd player , digital camcorder ,etc . ) .3 - 10 prizes : an assortment of smaller prizes .enrononline customers : there are substantial prizes for winning participantsfrom the customer pool and are as follows :first prize ( awarded as a package ) :sony 61  8 xbr projection televisionmatching 8 shelf xbr cabinet200 disc dvd / cd playera / v receiver w / 110 w / channelhome theatre six speaker systemnetwork recorderdigital 8 mm camcorder w / built - in printersecond prize :sony 36  8 flat screen tvthird prize :sony portable dvd player w / lcd screenyou are all encouraged to participate in the games and are urged to encourageyour customers to do the same .pls . note that there are some jurisdictional restrictions on participation ,and the restricted customers aren ' t eligible to play or receive prizes . forfurther questions , please refer to the following faq attachment or call theenrononline help desk .regards ,andy###
1318.txt|12/30/1899 12:00:00 AM|||||||ls hpl lsk ic 30 . 000 / enroncorrected numbers :teco tap 45 . 000 / hpl iferc ; 10 . 000 / enronls hpl lsk ic 30 . 000 / enronjuly 28 , 2000previous numbers :teco tap 10 . 000 / enron ; 61 . 250 / hpl iferc ; 8 . 750 / hpl gasdailyls hpl lsk ic 30 . 000 / enroncorrected numbers :teco tap 10 . 000 / enron ; 66 . 250 / hpl iferc ; 3 . 750 / hpl gasdailyls hpl lsk ic 30 . 000 / enron###
1319.txt|12/30/1899 12:00:00 AM|||||||fyi- - - - - original message - - - - -from : redmond , briansent : thursday , september 27 , 2001 12 : 01 pmto : ' mroper @ sidrichgas . com 'cc : roberts , lindasubject : waha hubcomitch :a lot has happened since we last met - but i wanted to get back to you on our waha hubco project . i have attached an initial presentation on the topic and have asked our engineers ( dave owen and tom hodge ) to get in touch with brad to look at the physical interconnection options . we are doing the same with tw and it would be good to understand more about your system and your objectives . i would also like to understand your thoughts on the commercial structure and terms you would ( or would not ) like to work with enron on this .i suggest a confidentiality agreement would be appropriate as a starting point and if you like i can forward one for your review .regards ,brian###
132.txt|12/30/1899 12:00:00 AM|||||||please respond to hi , just wanted to let you know that lacy ' s sugar levels are staying up pretty well . she was down to 51 this morning , but she took a shot last night & i guess she didn ' t eat enough ice cream . she was mad at me cause i didn ' t give her more than i did . but it ' s so hard to know exactly how to handle it ' cause she ' s been going to bed a little high & getting up a little high . but anyway , she ' s doing better & i guess she ' ll always be mad & think i ' m mistreating her . i stay stressed out every day not knowing if she got low after i left & passed out & no one would know it . i ' m going to try to get a cell phone & have her call me when she gets there - - i think - - i don ' t know - - she ' ll be mad about that too . but the other night , she didn ' t eat right after she took her shot , then didn ' t eat anything fast acting & got in the truck to go over to phillip ' s to get research info from his computer , got low & had to pull over & eat sugar tabs . so that ' s what scares me . she knew to eat righ !t after she took that shot & didn ' t . but she was high before she took it & i guess she didn ' t think about it getting low . i don ' t know what will happen to her when she leaves home .but anyway , i wanted to let you know that we ' re going to dallas to look for the prom dress & shoes , don ' t know if we will stay all night or not . i haven ' t talked to shane & shelley . i wanted to stay & go to saturn rd . to church & go to the singles class . but i don ' t know what shane & shelley have planned . so we ' ll be back either sat . night or sun . lacy has to be back to work on 3 research papers & projects that are all due at once . so , wish us luck . any donations will be appreciated ! i hear they ' re more than i was expecting . but anyway , i don ' t intend to go overboard . maybe there will be some sales .hope my grandsons are doing ok . i bet they were glad that their daddy got back home sunday . hug them for me & tell cole that mimi can ' t wait to see his bunkbeds . love ya ' ll###
1320.txt|12/30/1899 12:00:00 AM|||||||this is to confirm that we need to take our delivery to hpl meter # 1428 tozero ! !beaumont methanol started a controlled shut - down last night ( they will bedown in deco 0 due to high gas prices ) . . . . and it became an " out - of - control "shut in and they had to shut down last night , and are now taking no gas fromthe dupont header .lee###
1321.txt|12/30/1899 12:00:00 AM|||||||dec . 27 , 2000teco tap 30 . 000 / enron ; 120 . 000 / hpl gas dailylsp hpl katy i / c 30 . 000 / enron###
1322.txt|12/30/1899 12:00:00 AM|||||||( see attached file : hplno 413 . xls )- hplno 413 . xls###
1323.txt|12/30/1899 12:00:00 AM|||||||stacey neuweiler provides trader support to the texas gas trading group . shecurrently occupies eb 3137 j .her extension is 3 - 3952 . please give her access to a recorded line .ami chokshi also provides trader support to the texas gas trading group . shecurrently occupies eb 3130 h .her phone extension is 3 - 9272 . please give her access to a recorded phoneline .many thanks ,barbara lewis###
1324.txt|12/30/1899 12:00:00 AM|||||||hi all ,attached is a general logistics powerpoint presentation that can be presented to customers or whoever you need to present information about enron north america gas logistics to .the presentation contains a section about each of the desks and / or regions and cost centers . therefore , you can copy and paste some of the slides into a smaller presentation to fit your individual needs .the presentation is also located on o : logistics / management / presentations / gas logistics presentation . pptthanks and please contact me with any questions .regards ,elizabethelizabeth webbelizabeth . webb @ enron . com713 - 345 - 1694###
1325.txt|12/30/1899 12:00:00 AM|||||||please nominate 32 , 800 mmbtu / d into eastrans effective 7 / 1 / 00 .redeliveries will be made as follows :25 , 000 mmbtu / d into pg & e7 , 800 mmbtu / d from fuels cotton valleysent on behalf of bruce mcmills .###
1326.txt|12/30/1899 12:00:00 AM|||||||daren - there is flow on meter 1386 for 1 / 4 / 01 . deal 150325 expired on day3 . could you please extend this deal or create a new one ? thanks .al###
1327.txt|12/30/1899 12:00:00 AM|||||||i need help ! john childres with alpine is getting made and wants to bepaid . i have nothing to pay him . he is looking for payment of dec . 2000 ,and jan . 2001 . john needs to pay his royalty owners .would someone please help me get this matter resolved .charlene richmond02 / 21 / 2001 05 : 38 pmto : daren j farmer / hou / ect @ ectcc :subject : re : meter 5892i spoke with karen lindley about volume not being allocated . she said thatshe passed it on to fred boas .daren j farmer02 / 21 / 2001 04 : 46 pmto : charlene richmond / hou / ect @ ectcc : fred boas / hou / ees @ ees , melissa graves / hou / ect @ ect , karenlindley / corp / enron @ enronsubject : re : meter 5892i have done deals with john at this point . why are we not being allocatedany volume ?dcharlene richmond02 / 21 / 2001 02 : 59 pmto : fred boas / hou / ees @ ees , daren j farmer / hou / ect @ ect , melissagraves / hou / ect @ ectcc : karen lindley / corp / enron @ enronsubject : meter 5892i am getting several phone calls from alpine resources demanding to be paidfor meter 5892 and there is nothing there to be paid .the person name doing the requesting is john childers and he said that hespoke to daren farmer . he is looking for 859 mmbtu ' s for december , 2000 and3 , 251 mmbtu ' s for january 2001 . this is on the katy gas unit . if anyonewould like to talk to john his phone number is 281 - 646 - 0232charlenex 31539###
