FileName|ReceivedTime|From|To|CC|BCC|Subject|HTMLBody|TextBody
31.eml|12/30/1899 12:00:00 AM|||||||On byl dolgoe vremja, ja s udovol'stviem soobschit' Vam o svoih uspehah v poluchenii etih sredstv ($ 4,700, 000:00) peredany v sotrudnichestve novogo partnera g-n Smit iz Velikobritanii. V nastojaschee vremja ja nahozhus' v Velikobritanii po investitsionnym proektam s nim, i ja poluchil za nego zamuzh.Mezhdu tem, ja ne zabyl svoego proshlogo usilija i popytki pomoch' mne v perevode etih sredstv, nesmotrja na eto on ne smog nas kak-to.Ja vypisal chek na vashe imja, iz-za srochnosti moej poezdki s muzhem ja vse proverit' s nashimi prepodobnyj Pastor, poetomu vy dolzhny svjazat'sja s nim (prepodobnyj Martin foje) Srazu zhe vy poluchaete eto soobschenie, to vy skazhite emu, chtoby Otpravit' proverka $ 330000 dollarov, kotorye ja derzhal dlja kompensatsii za vse proshlye usilija i popytki pomoch' mne v etom voprose.Teper' svjazat'sja s nashimi prepodobnyj Svjaschennik v Dakar-Senegal ego imja prepodobnogo Martina foje, na (reverendmartinfoyer@yahoo.fr)poprosite ego otpravit' vam obschuju proverku $ 330.000.00 kotoryj ja derzhal dlja vas kak vash kompensatsiju za vse proshlye usilija. Ja otsenil vashi usilija v to vremja ochen' mnogo. Poetomu ne stesnjajtes' i poluchit' v kosnulas' nashih prepodobnyj Pastor Martin, i poruchit' emu, kuda otpravit' chek dlja vas.Pozhalujsta, dajte mne znat', vy srazu poluchite ego tak, chto my mozhem podelit'sja radost'ju posle vseh stradanij v to vremja. V moment, ja ochen' zanjat zdes' iz-za investitsionnyh proektov, kotorye ja i moi muzh imeja pod rukoj, nakonets, ja poruchil prepodobnyj Martin otpravit' proverit' vam, kak tol'ko vy svjazat'sja s nim, tak chto ne stesnjajtes' svjazat'sja s ego slovam, on poshlet k vam summu bez kakih-libo zaderzhek.S uvazheniem,G-zha Ester###
32.eml|12/30/1899 12:00:00 AM|||||||Email: [pacificonsults@ozu.es]Vash adres elektronnoj pochty byl vybran v kachestve pobeditelja v Ispanii Email Lotereja International, Spain. vy vyigrali 950,000.00 evro zachislennyh na schastlivyj nomer ssylki EGL / 417331247 / 11 Bilet No 474 589 747 K fajlu dlja vashego trebovanija, Kontaktnoe litso g-n Karlosa Peresa Fernando mezhdunarodnogo Loto elektronnyj adres: [pacificonsults@ozu.es]Telefon : +34-664-170-816###
33.eml|12/30/1899 12:00:00 AM|||||||110-Saut-strit JutoBaltimor, Merilend 21201 SShASovet direktorov, chleny personala i Internet Nokia Mezhdunarodnyj informatsionno-propagandistskuju dejatel'nost' Departamenta NOKIA CORPORATION kompanii, hotel by pozdravit' vas s uspeshnym kak odin iz nashih desjati (10) STAR PREMIIPobediteli v 2010 godu etot god NOKIA SShA po mezhdunarodnoj informatsionno-propagandistskuju dejatel'nost' (IAP), kotoraja sostojalas' v Soedinennyh Shtatah Ameriki.Eto delaet Vas schastlivym obladatelem denezhnogo priza v US1, 000,000.00 (odin million doll. SShA). Vy poluchili ot summy. Dlja togo, chtoby vykupit' vash vyigrysh u g-na Dzhordzha KIEVSKIJ, NOKIA pretenzij menedzherom sledujuschie dannye. Otpravleno po elektronnoj pochte na:G-n Dzhordzh KIEVSKIJ. DIRECT EMAIL: [georgeklev@aol.com] Chastnye: [georgemark_50@yahoo.com]Pretenzii Trebovanija k kandidatu:1. Nazvanie :_______________________________2. Adres :_________________________________3. Natsional'nost' :________________ Seks :___________4. Vozrast :________ Data rozhdenija :__________________5. Zanjatie :______________ boevyh Status______6. Sotovyj telefon :________________ Faks :____________7. Gosudarstvo proishozhdenija :______________ Strana :_______My zaplatili za strahovoj vznos, oformlenie sertifikata. Plata tol'ko vy dolzhny platit' sostavljaet $ 585, chtoby poluchit' ofitsial'noe podtverzhdenie pretenzii ot ministerstva justitsii SShA kotoryj znamenuet vas, kak ofitsial'nyj poluchatel' dobrosovestnogosummy, kotoruju bank dolzhen opredelit' Vam, prezhde chem oni peredachi vashego fonda. Eta plata budet vyplachivat'sja neposredstvenno v nashu juridicheskuju firmu zdes', v Soedinennyh Shtatah Ameriki. Posle podtverzhdenija vashego prinjatija reshenij oplaty, detali i instruktsija budet predostavlena k Vam ot nashego juridicheskogo otdela cherez g-na Dzhordzha M. KIEVSKIJ.###
34.eml|12/30/1899 12:00:00 AM|||||||Uvazhaemyj / Pobeditel':Nastojaschim soobschaem Vam, chto Vash ID podkljuchen k 7 sredi schastlivym chislom ssylkoj Pobeditel': 7864 Gb, Ticketclo: 7842HJ, nomer partii: Kolichestvo iLaki 1098BS:. 9757PR/11 vyigral $ 2.500,000.00 (dva milliona pjat'sot tysjach dollarov) Natsional'naja PSC skyve v Internete narjadu s MicrosoftCorporation.Para poluchit' priz, pozhalujsta, svjazhites' s Postanovlenijami i otdelom Natsional'nogo departamenta zhalobu PSC Vy takzhe sovety, kotorye oni predostavljajut sledujuschuju informatsiju:-Vashe imja:Kontaktnyj adres elektronnoj pochty: [postcoda.lotter@yahoo.com]Ego natsional'nost': -Kontaktnyj telefon: 0031685573313Pozdravljaem esche raz ot rukovodstva i sotrudnikovkompanii, a blagodarja thisreason, schastlivyj pobeditel' nashej programmy aktsijah.SINCMark Van Dejkwww. postcodeloterij. nlPoetomu Vam neobhodimo zapolnit' etu formu dlja izveschenija vashej kompensatsii dlja nas, chtoby obrabotat' Vash prizovoj fond, a takzhe otpravit' ego obratno na etu dolzhnost' srochnom porjadke.Nomer dlja ssylok: __________Serijnyj nomer: __________Schastlivoe chislo: ______Bilet â„– __________POLNYE IMENA: ______Strana :: __________ i adres,,,,,,,,,SEKS: _______VOZRAST: ________Telefon: _______Summa vyigrysha ------Kontaktnyj adres elektronnoj pochty:Pozdravljaju, vy schastlivyj pobeditel'###
35.eml|12/30/1899 12:00:00 AM|||||||754 Main Road, Biggin Hill,LONDON,Soedinennoe Korolevstvo.+44-702-402-6867.AWARD NOTIFICATIONHONDA FR V 2009POZDRAVLJaEM!My rady soobschit' Vam o vypuske dolgozhdannogo rezul'tatov HONDA Car International Promotion Programme sostojavshemsja 22rd oktjabrja 2009 goda. Vy byli vvedeny v kachestve zavisimyh klientov so ssylkoj Serijnyj nomer: K44CBL475 i nomer partii: HDC-451-5754-14BL.Your adresa elektronnoj pochty pri bilet nomer: 01225498775436, chto obratil Lucky Winning Numbers (1-5-6-8-7 -4-5-2), kotorye, sledovatel'no, vyigral v lotereju 2-j kategorii, v chetyreh chastjah.Vy byli utverzhdeny k vyplate Ã‚Â£ 1,500 000,00 (odin million pjat'sot tysjach Velikih anglijskih funtah sterlingov) nalichnymi zachisljajutsja na podachu Nomer: HDCA/4155247787001-A.This ot obschej denezhnoj premii v pjat' millionov evro raspredeleny mezhdu vsemi Mezhdunarodnyj nashih pobeditelej vo vseh kategorijah.Pozdravljaem!Vse uchastniki byli otobrany s pomosch'ju komp'juternoj sistemy golosovanija izvlech' iz 50000 (pjat'desjat tysjach) imen pol'zovatelej elektronnoj pochty vo vsem mire, kak chast' nashej mezhdunarodnoj programmy prodvizhenija po sluzhbe. V svjazi s pereputal nekotorye imena i adresa, my prosim Vas derzhat' etu nagradu lichnoj, do vashih pretenzij byla obrabotana i vashi sredstva perevodjatsja k vam. Eto javljaetsja chast'ju nashego mery bezopasnosti, chtoby izbezhat' dvojnogo utverzhdaja ili neobosnovannoe uchastnikov ili samozvanets's, vospol'zovavshis' situatsiej. Vy dolzhny obratit'sja k / Nasha akkreditovannym agentom dlja vashej pretenzii sejchas.Primechanie: Vy rekomendoval prodolzhit' etu tajnu ot obschestvennosti, ChTOBY IZBEZhAT' peretaskivanija i DOUBLE CLAIMING vashego priza po soobrazhenijam bezopasnosti.Primechanie: vsja korrespondentsija dolzhna byt' napravlena na nashi trebovanija dolzhnostnogo litsa, g-n Frank Vil'jams, zapolnite privedennuju nizhe informatsiju i otpravit' g-na Frenka Vil'jamsa k nemedlennomu pretenzij vashih udostoen priza:1) Vashe polnoe imja:2) Vash polnyj adres:3) Pol:4) Vozrast:5) Rod zanjatij:6) nomer mobil'nogo:7) Serijnyj nomer:8) Nomer partii:9) Strana:10) Grazhdanstvo:G-n Frank Vil'jams, HONDA CLAIMING obespechenija. Elektronnaja pochta: [mrfrankwillams@sify.com]S uvazheniem,Stiven Keythe,Honda premii uvedomlenija sotrudnika.C.E.O HONDA AWARD OFFICE.###
36.eml|12/30/1899 12:00:00 AM|||||||No.19/21B, Jln Ampang Razak,Kuala Lumpur, Malajzija 56000.Vashijat E-Mail adres specheli tazi godina AZIATSKI MLN. lotarijata.Uvazhaemi gospodine / gospozho,Bihme iskali da vi pozdravja po imejl vi uspeh v nashija kompjut'r balloting provede na 17 noemvri 2009 godina. Tova e nauchen na hiljadoletieto za kompjut'rna igra, v kojato sa izpolzvani imejl adresi. Toj e na promotsionalna programa, nasochena k'm nas'rchavane na potrebitelite na internet, zatova ne e nuzhno da kupja bilet za vlizane za nego. Vie ste bili odobreni za zvezdata nagrada ot Ã¢â€šÂ¬ 667:545:00 (sheststotin shestdeset i sedem hiljadi i petstotin i chetirideset i pet SASch dolari samo). Da se tv'rdi, si pecheli nagrada ste da se sv'rzhete s up'lnomoschen predstavitel tv'rdjat, vednaga sled kato v'zmozhnost za nezabavnoto osvobozhdavane na pechalbata si s's slednite informatsii po-dolu:Vashijat p'lnite imena ..............................Doma i ofisa Vazhni nomera ...........Mobilen telefon ....................Faks .................................Pechelivshite imejl adres ....................Kontakt Nachalo / Ofis Adres .............G-n Krejg Emers'n, ISO HITEC za sigurnost, â„– 365-1, et. 1, Batu 2 1 / 2, Jalan Ipoh, 51200, Kuala Lumpur, Malajzija. Firma-mejl: [isohitec@mcom.com]Ref No: AS/09/17/54/009/KLPartida â„–: SLTO/7913/KL/ASL'ki â„–: 06-114-010963Poreden â„–: KLUOTI/831671Srok't na validnost na pechalbite e za 20 rabotni dni po tozi nachin se ochakva ot vas da napravite vzemanija nezabavno, vsjaka pretentsija, ne, napraveni predi tazi data sche b'dat v'rnati na MINISTERSTVOTO NA V'NShNITE RABOTI NA MALAJZIJa.Zabelezhka: Vie se prepor'chva da se zapazi tazi pecheli mnogo poveritelno, dokato ne poluchite ednokratna nagrada v profila si ili po izbor izdavane chek za vas, tova e zaschitna mjarka, v'vedeni, za da se izbegne hora, kandidatstvaschi za winnig si fond, kakto sme imali sluchai kato tova predi.S naj-dobri pozhelanija,Shri Fatima binti,(Programa asistent). [/ QUOTE]###
37.eml|12/30/1899 12:00:00 AM|||||||Moe imja miss pol'zu Franka, ja uvidel svoj profil' i i vash adres elektronnoj pochty v odin ja sajt ochen' interesnyj v vas, vy znaete Ljubov' daet nam energiju dlja zhizni, ja ochen&#!1100; aktivnyj chelovek, poetomu u menja mnogo interesov, Mne nravitsja puteshestvovat', V svoe svobodnoe vremja ja ljublju chitat' knigi i slushat' muzyku, ljublju domashnih zhivotny&#1!093;. Ja dumaju, ch&#10!90;&#1086; odna iz moih glavnyhkachestva optimizma. Ja uveren, chto vse eto delaetsja, chto etodelaetsja k luchshemu, ja uveren, chto ona ne mozhet byt' naoborot, javsegda starajus' vzjat' sebja v ruki, i eto vsegda pomogaet mne dostich'moja tsel', ja ochen' dobraja i vsegda gotova pomoch' ljudjam, ja hochu horoshij chelovek, kotoryj budet moja zhizn' partnera iz ljuboj tochki mira, chto javljaetsja prichinoj, pochemu ja ischu, i &!#1090;eper' Bog podgotovil dlja menja kak moja zhizn' partnera, primite moju ozabochennost', NaruzhnajaKrasota ne to, chto ja ischu, ja vizhu, sverh togo, chto vidnoGlaz, krasota ja ischu eto iznutri, iz serdtsa, ja nepoiski cheloveka, ja mogu zhit', ja ischu cheloveka, kotorogo ja ne mogu zhit's Out! Ljubov' ne najti ideal'nogo cheloveka, on viditnesovershennyj chelovek prekrasno! Ja ischu cheloveka, chtoby gordit'sja,doverie i ljubov', pozhalujsta, poprobujte napisat' mne segodnja horosho, nadeemsja uslyshat' ot vas, Menja zovut Frank pol'zu, blagodarjamoi dorogie, vyshlite vash adres elektronnoj pochty i dlja menja, chtoby otpravit' svoi fotografii vam Have A Nice Day.Sleduet takzhe pomnit', dorogie moi, chto i ne mozhet najti ljubov' na ulitse, neobhodimo postroit' ego s kem-to, tak chto moja dorogaja pozvoljajuschij stroit' ego vmeste s odnoj l&#11!02;bvi, istiny trusth###
38.eml|12/30/1899 12:00:00 AM|||||||###
39.eml|12/30/1899 12:00:00 AM|||||||Menja zovut Anita, ja videl vashego profilja segodnja v (www.ati.w-ru.com). I stal interesovat'sja v vas, ja takzhe hotel by znat' vas bol'she, i ja hochu, chtoby vy otpravit' pis'mo na moj adres elektronnoj pochty, ja mogu otpravit' vam moe izobrazhenie dlja vas znat', s kem ja. Vot moj elektronnyj adres (anita84lov70@yahoo.com). Ja schitaju, chto my mozhem dvigat'sja dal'she. (Pomnite rasstojanie ili tsvet kozhi ne imeet znachenija, no ljubjat voprosov mnogo v zhizni) Spasibo i ostajutsja blagoslovil,Anita.(anita84lov70@yahoo.com)###
4.eml|12/30/1899 12:00:00 AM|||||||Primechanie: Pobeditel'Vash elektronnyj adres vyigral SShA (400,000,00 $) v avstralijskoj loterei Programma Loto i pretenzii vashi denezhnoj premiej. Vy dolzhny obratit'sja v bank s podrobnoj informatsiej nizhe:=====================1. Vashe polnoe imja:2. Vash vozrast;3. Vasha strana:4. Vash nomer telefona:5. Vash Zakaz:=====================Pozhalujsta,prisylajte vashu informatsiju v bank adres elektronnoj p chty nizhe:Kontakt personala: Mr. Woodgate Allan, E: pochta: [mrwoodgateallan@yahoo.com] Bank Tel: +234-7086424872S uvazheniem,Linn Martins(Informatsionnyj Ministr)###
40.eml|12/30/1899 12:00:00 AM|||||||Data: 1-Janvar'-2010Ssylka 575061725Batch: 8056490902/188Winning No: KB8701/LPRCDorogoj pobeditel',LOTEREI dzhekpoty!!My rady soobschit' vam o rezul'tatah loterei Londone Programma provoditsja s nashego onlajn obratit' dzhek-pot, kotoryj chastichno osnovan na elektronnom vybore pobeditelej ispol'zuja ih adresa elektronnoj pochty. Vash adres elektronnoj pochty bylo udeleno nomer bileta; 575061725 8056490902 serijnym nomerom 6741137002. Eta partija obraschaet schastlivye nomera sledujuschim obrazom: 4-13-33-37-42 bonus nomer 17, kotoryj, sledovatel'no, vyigral v lotereju v pervuju kategoriju ..Vse uchastniki byli vybrany cherez komp'juternuju sistemu golosovanija obraschaetsja s devjati tysjach adresov elektronnoj pochty iz Kanady, Avstralii, Azii, Evropy, Blizhnego Vostoka i Afriki kak chast' nashih mezhdunarodnyh aktsijah programmy, kotoraja provoditsja ezhegodno. Vy byli utverzhdeny denezhnyj priz v razmere ($ 600,000.00 USD) shest'sot tysjach dollarov SShA v kachestve priza vyigral ..V fajl dlja vashej pretenzii: Prosto svjazhites' s nashim Fiducially pretenzij agenta s informatsiej nizhe;Imja: G-n Donal'd Nel'son, Elektronnaja pochta: [donald4awardpromo@yahoo.com]Pozhalujsta, elektronnoj pochte po ukazannomu vyshe adresu srazu so vsemi pretenzijami trebovanija nizhe, v tseljah izbezhanija nenuzhnyh zaderzhek i oslozhnenij.Pretenzii Potrebnosti / proverke forme:1. Full Names:2. Natsional'nost':3. DATA ROZhDENIJa:4. SEKS:5. SEMEJNOE POLOZhENIE:6. KONTAKTNYJ ADRES:7. Nomer telefona:8. Blizhajshie rodstvenniki:9. OKKUPATsIEJ:Po soobrazhenijam bezopasnosti my sovetuem pobeditelja sohranit' etu informatsiju v tajne ot obschestvennosti, poka vashi pretenzii, obrabatyvaetsja i byl vypuschen k Vam. Eto chast' nashej bezopasnosti protokola ob izbezhanii dvojnogo utverzhdaja i neobosnovannoe vospol'zovavshis' etoj programmoj, ne javljajuschihsja uchastnikom ili neofitsial'nym personalom. Pozhalujsta, bud'te ostorozhny!Pozdravljaem esche raz na vash schastlivyj vyigrysh!S uvazheniem.G-n Devid Quest(Na sajte loterei koordinator)Copyright Ã‚Â© 1968-2010 Velikobritanii loterejnyj Inc Vse prava zaschischeny###
41.eml|12/30/1899 12:00:00 AM|||||||###
42.eml|12/30/1899 12:00:00 AM|||||||Nadejus', chto vy delaete tol'ko shtraf za there.My zovut Abeta. Ja prosto hochu, chtoby vy uznali o tom, chto l prishli cherez svoj profil' i vash pochtovyj jaschik adderss from.dating sajt posle proishodit cherez nego najdeno l intresting vy, nadejus', vy ne vozrazhaete.Esli vy, zainteresovannyh v poluchenii bolee obo mne i dlja menja poslat' Vam moju fotografiju, prosto ne stesnjajtes' svjazat'sja so mnoj v moej chastnoj pochty na addresse (abetapowell@yahoo.com)Nadezhdy uslyshat' ot Vas v blizhajshee vremja, imejut horoshij den' i ostat'sja blagoslovil.Abeta,###
43.eml|12/30/1899 12:00:00 AM|||||||S nastojascheto Vi informirame, che ofisa ni kato regionalen koordinator naMicrosoft Kanada Zapadna Toto 6 / 49 vilno po regioni sanadlezhno uvedomen za vashata pobeda. Az s'm g-n Holis Braj'n na tsenniagent se dava na vashija sluchaj.Trjabva da sa odobreni da pretendira za tsjalata suma ot $ 500,000.00USD (petstotin hiljadi SASch dolara) v broj, kreditiranifajl kod: ILP / TV 4905/10 ot obschata parichna nagrada ot $ 5,000,000.00obmen mezhdu deset schastlivtsi v tazi kategorija. Vsichki uchastnitsibjaha izbrani chrez kompjut'rna sistema glasuvaneto izgotven formuljar Devethiljadi E-mejl adresi ot Kanada, Avstralija, SASchChlenki, Azija, Evropa, Blizkija Iztok, Afrika i Okeanija, kato chast ot nashatamezhdunarodni promotsii programa, kojato se provezhda ezhegodno.Tazi promotsija e povishen i sponsorirana ot konglomerata na njakoimultinatsionalni kompanii kato chast ot tjahnata sotsialna otgovornost nagrazhdanite v obschnostite, k'deto te imat operativnata baza. Oschepoveche vashite danni (imejl adres) popada v nashite afrikanskipredstavitelen ofis v Lagos, Nigerija, kakto e posocheno v nashite izgotvjakupon i nagradata si ot $ 500,000.00 USD sche b'dat osvobodeni, za da vi ottozi regionalen ofis v Nigerija.Vie ste dl'zhni da izpraschat informatsijata po-dolu da mi dade v'zmozhnost protsesprehv'rljaneto na svojata nagrada profila si ot plaschane na nashata banka.Uverete se, che tsjalata informatsija e vjarna i na naj-dobrite si poznanijaza da se izbegne prekratjavaneto na svojata nagrada.1. Trite imena:2. P'len adres:3. Telefonen nomer:4. D'rzhava:5. Vasheto Ime na bankata:6. Adres na bankata:7. Nomer na smetka:8. Dop'lnitelna informatsija banka:Ot s'obrazhenija za sigurnost, nie s'veti na vsichki pobediteli da zapazi tazi informatsijapoveritelni ot obschestvoto, dokato iskaneto vi da se obrabotva i sinagrada pusnati za vas. Tova e chast ot nashata sigurnost protokol za izbjagvane nadvojno tv'rdenie ili da se v'zpolzvat ot tazi programa otne-uchastnik ili neofitsialni personal.Osche vedn'zh pozdravlenija!G-n Holis Braj'n(Fiduciary Vzemanija predstavitel)+234-7092561611###
44.eml|12/30/1899 12:00:00 AM|||||||Menja zovut Favour Dzhonsonja videl vashego profilja segodnjastal interesovat'sja v vas, ja takzhe hotel by znat' vas bol'she, i jahochu, chtoby vy otpravit' pis'mo na moj adres elektronnoj pochty, poetomu ja mogu dat' vam moe izobrazhenie dlja vas znat', s kem ja am.Here moj elektronnyj adres (favour_johnson86@yahoo.com)Ja schitaju, chto my mozhem dvigat'sja otsjuda! Ja zhdu vashu pochtu na moj adres elektronnoj pochty vyshe.Milost'.(Pomnite rasstojanie ili tsvet kozhi ne imeet znachenija, no ljubov' voprosov mnogo v zhizni)svjazhites' so mnoj zdes' (favour_johnson86@yahoo.com)###
45.eml|12/30/1899 12:00:00 AM|||||||Menja zovut miss, Aisha Ja 24 let ne vyshla zamuzh. ja uvidel vash profil' segodnja, kogda ja iskal dlja inostrannogo partnera, kotoryj pomozhet mne i, projdja cherez eto mnogo raz, L reshilsja svjazat'sja s vami, kak moj drug, krome menja est' spetsial'nye ja chto-to hotel by obsudit' s Vas.Tak ja hochu, chtoby vy napisali ko mne cherez etot adres elektronnoj pochty, (aishagarang@yahoo.com), tak chto L dast vam moi fotografii i rasskazat' vam bol'she o sebe. L nadeemsja, chto Vash otvet OK. Eto ot menja,Vash odin vume,Miss, Ajsha.###
46.eml|12/30/1899 12:00:00 AM|||||||Madrid Ispanija, 28024Tel.:+34 (60) 33  12 902Pobeditel',My rady soobschit' vam, chto Vash adres elektronnoj pochty byl otobran kak pobeditel'  v loteree i vy odin iz 8 schastlivyh pobeditelej v Euro Milliones Lottery International Email Address,provedennoj v Ispanii 23/09/2011,sredi imen i adresov elektronnoj pochty so vsego mira,rezul'taty loterei vy smozhete uvidet' ,esli projdete po ssylke:http://www.euromillones.com.es/resultados-anteriores.phpAdres Vashej elektronnoj pochty vypal vmeste s drugimi vo 3 (5+0) kategorii v Euro Milliones Lottery Draw.Pobeditelju etoj kategorii dolzhno byt' vyplacheno 77.798,21 Ã¢â€šÂ¬.Nizhesledujuschie svedenija - Vashi personal'nye dannye dlja zajavki o vyigryshe:Nomer referentsii : Sorteo 58Vyigryshnyj nomer :  6-14-33-34-48Dopolnitel'no :0Po vyplate vashego vyigrysha, pozhalujsta svjazhites' s MUTUA LOTR SEGUROS S.A.  ISPANIJa, s russkogovorjaschim agentom,Gospozhoi: Anhelina Rika  adres dlja oformlenija vyigrysha: [info.mutua@madrid.com]Telefon: +34 (60) 33  12 902S uvazheniem Marija Garsija.###
47.eml|12/30/1899 12:00:00 AM|||||||###
48.eml|12/30/1899 12:00:00 AM|||||||Ja missis morskoj Agogue, ja zhenat na Agogue Piter. Ne imeja sem'ju, potomu chto moj muzh i ja ne imel detej do smerti, ja prinjal reshenie zaveschat' vse moe nasledstvo sostavljaet $ 6500.000 mln funtov na blagotvoritel'nost' ili litsa, s horoshim harakterom, tak chto den'gi ispol'zujutsja dlja sozdanija detskogo doma, bol'nitsy ili ljuboe drugoe dejstvie proishodit v oblasti blagotvoritel'nyh usilij, chtoby lishit' nasledstva rebenka.Ja ne hochu, chtoby moi den'gi, kotorye budut upravljat'sja egoistichnym, potomu chto k sozhaleniju, vy i ja znaem, chto nashi lidery ne dobrye nravy i moi den'gi mogut byt' najdeny v ih scheta za rubezhom ili byt' ispol'zovany dlja pokupki roskoshnyh rezidentsij ili udovletvorit' ljubye zhelanija takogo roda, a ne byt' ispol'zovany, chtoby pomoch' detjam iz bednyh semej, kak ja hochu.Den'gi na hranenie v bank zdes', gde ja v nastojaschee vremja reside.l nuzhny den'gi budut investirovany s umom v oblastjah, upomjanutyh vyshe, chtoby moja tsel' sdelat' nebol'shuju pomosch' nuzhdajuschimsja ne budet dostignuto.Esli vy znaete, s horoshim harakterom i blagotvoritel'nost' ili chelovek, rabotajuschij dlja neimuschih i detej, so strahom Bozhiim, ne stesnjajtes' obraschat'sja ko mne kak mozhno skoree, potomu chto ja ochen' slabyj ot bolezni, no ne znaju, esli ja voz'mu2 mesjatsa ja poluchil.Ja znaju, chto ne mogut byt' otkryty dlja menja vrata raja, no po krajnej mere, ja by chistoj sovest'ju, znaja, chto ja mogu pomoch' nemnogo, chtoby sdelat' etot mir luchshim mestom, chtoby zhit' pravil'no.Pust' Bog blagoslovit vas.G-zha morskoj Agogue###
49.eml|12/30/1899 12:00:00 AM|||||||Kak vy, ja nadejus', chto vse horosho s toboj, Menja zovut miss Florens, ja znaju, chto vy mozhete byt' sjurprizom, kak ja poluchaju elektronnuju pochtu, ja poluchil vashu elektronnuju pochtu segodnja, kogda ja byl na prosmotre ischem chestnogo partnera, to ja chuvstvuju padat' eto neskol'ko linijdlja Vas, i ja hotel vam svjazat'sja so mnoj cherez moju elektronnuju pochtu, chtoby my mogli znat'drug s drugom i obmenivat'sja nashi fotografii, i my mozhem stat' partnerami.Pomnite rasstojanie ne imeet znachenija, vazhno to, ljubov' my delimsja drug s drugom.ja zhdu, chtoby uslyshat' ot vas skoro.S uvazheniem miss Florens Bog blagoslovit vas###
5.eml|12/30/1899 12:00:00 AM|||||||SLUZhBA NA VIChNIJa PREZIDENT.MEZhDUNARODNI TsENI NA TsENIREF NO: MEGA / 56789329/19BATCH NUMBER: MPA / 07-X9801Chestito !!!Spechelihte 1.000.000.00â‚¬  NAGRADA PROChETETE S'D'RZhANIETO !!!Tova sche Vi informira, che ste spechelili nagrada v razmer na 1.000.000.00â‚¬ (edin milion evro) za promotsija na nagradi, kojato se organizira ot MEGA LOTTO na 27/03/2020MEGA LOTO! s'bira vsichki imejl adresi na horata, koito sa aktivni onlajn, sred milionite, koito sa se abonirali za Yahoo, Gmail, Hotmail, Aol, Abv.bg i njakolko ot drugi dostavchitsi na elektronna poscha. Shest dushi se izbirat mesechno, za da se v'zpolzvat ot tazi promotsija i vie ste edin ot izbranite pobediteli.PLASchANE NA NAGRADA I ISKANEPobeditelite se izplaschat v s'otvetstvie s negovija Tsent'r za set'lment. MEGA LOTTO Splash Award trjabva da b'de zajaven ne po-k'sno ot 20 dni ot datata na izvestie za teglene. Vsjaka nagrada, kojato ne b'de zajavena v tozi period, sche b'de konfiskuvana.Tezi nomera popadat v fajla na mestopolozhenieto v Madrid, ot vas se iziskva da se sv'rzhete s nashija doveritelen agent (Mr. Domingo Gomez), izpratete mu svoite pechelivshi identifikatsionni nomera: REF NO: MEGA / 56789329/19, BATCH NUMBER: MPA / 07-X9801, S'scho Izpratete mu Vasheto p'lno ime, Vashata natsionalnost, Vasha v'zrast, Vashata profesija, Vashijat Direkten telefon.INFORMATsIJa ZA AGENTIme na agent:  MR. DOMINGO GOMEZElektronna poscha:   gomezdo2@yandex.comToj nezabavno zapochva protsesa, kojto sche ulesni osvobozhdavaneto na vashija fond za vas.Chestito!! osche vedn'zh.MRS. SERAH EDMUNDO[Glaven sekretar]###
50.eml|12/30/1899 12:00:00 AM|||||||Ja missis Nguyen Van Bau Marthe, frantsuzskoe grazhdanstvo, ja zhenat na doktora Nguyen Van Bau SERGES Ne imeja sem'i, potomu chto my s muzhem ne bylo detej do smerti, ja reshil ostavit' vse svoe nasledie, kotoroe sostavljaet Ã‚Â£2,800.000 mln. funtov sterlingov na blagotvoritel'nost' ilichelovek s horoshim harakterom, tak chto den'gi ispol'zujutsja dlja sozdanija detskogo doma, bol'nitsy ili drugie dejstvija ot oblasti dejatel'nosti blagotvoritel'nyh, chtoby lishat' nasledstva detej.Ja ne hochu, chtoby moi den'gi upravljaetsja egoistichnym, poskol'ku k sozhaleniju, vy i ja znaem, chto nashi lidery ne dobryh nravov i chto moi den'gi mogut popast' v svoi scheta za granitsej ili ispol'zovany dlja pokupki roskoshnyh domov ili udovletvorit' ljubye zhelanija dlja etogo vida, vmesto togo chtoby ispol'zovat'sja, chtoby pomoch' detjam iz bednyh semej, kak ja hochu.Den'gi na hranenie v bank zdes', gde ja v nastojaschee vremja prozhivajut. Ja hochu, chto den'gi vlozheny s umom v oblastjah, upomjanutyh vyshe, chtoby moja tsel' sdelat' nebol'shuju pomosch' nuzhdajuschimsja ne budet dostignut.Esli vy horoshij harakter ili znaete o blagotvoritel'nosti ili chelovek, rabotajuschij dlja neimuschih i detej strah Bozhij, ne stesnjajtes' obraschat'sja ko mne kak mozhno skoree, potomu chto ja ochen' slabyj ot bolezni i ne znaju, esli ja budu derzhat' dva mesjatsa, kotorye ja poluchil.Ja znaju, chto ne mogut byt' otkryty dlja menja vrata raja, no po krajnej mere, ja poshel by chistoj sovest'ju, znaja, chto ja mogu pomoch' nemnogo, chtoby sdelat' etot mir luchshim mestom dlja zhizni pravil'no.Da blagoslovit vas Gospod'.missis Nguyen Van Bau Marthe###
